,Id,MSZoning,LotArea,Street,Alley,LotShape,Utilities,LandSlope,Neighborhood,BldgType,YearBuilt,RoofStyle,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageCars,GarageArea,GarageQual,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,YrSold,SalePrice
459,459,RM,5100,Pave,Grvl,Reg,AllPub,Gtl,OldTown,1Fam,1925,Hip,PConc,TA,588,Fa,Y,833,833,1666,0,0,1,0,3,1,Gd,7,1,Gd,Detchd,1,228,TA,192,0,,MnPrv,,2008,161000
460,460,RL,7015,Pave,,IR1,AllPub,Gtl,BrkSide,1Fam,1950,Gable,CBlock,TA,709,TA,Y,979,224,1203,1,0,1,0,3,1,Gd,5,1,TA,Detchd,1,352,TA,0,0,,,,2009,110000
461,461,FV,8004,Pave,,IR1,AllPub,Gtl,Somerst,1Fam,2009,Gable,PConc,Gd,832,Ex,Y,832,1103,1935,1,0,2,1,3,1,TA,8,0,,BuiltIn,2,552,TA,0,0,,,,2009,263435
462,462,RL,7200,Pave,,Reg,AllPub,Gtl,SWISU,1Fam,1936,Gable,PConc,Gd,560,Ex,Y,575,560,1135,1,0,1,0,3,1,Gd,6,0,,Detchd,2,576,TA,256,0,,MnPrv,,2009,155000
463,463,RL,8281,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1965,Gable,CBlock,TA,864,Gd,Y,864,0,864,0,0,1,0,3,1,TA,5,1,Po,Detchd,1,360,TA,0,0,,GdWo,,2009,62383
464,464,RL,11988,Pave,,IR1,AllPub,Mod,Crawfor,1Fam,1934,Hip,CBlock,TA,715,Fa,Y,849,811,1660,0,0,1,1,3,1,TA,6,1,Gd,Detchd,1,240,TA,0,0,,,,2008,188700
465,465,RL,8430,Pave,,Reg,AllPub,Mod,CollgCr,1Fam,1978,Gable,CBlock,Gd,1040,TA,Y,1040,0,1040,0,0,2,0,3,1,TA,5,0,,,0,0,,0,0,,,,2009,124000
466,466,RM,3072,Pave,,Reg,AllPub,Gtl,Blmngtn,TwnhsE,2004,Hip,PConc,Gd,1375,Ex,Y,1414,0,1414,0,0,2,0,2,1,Gd,6,1,TA,Attchd,2,398,TA,144,0,,,,2006,178740
467,467,RL,10628,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1970,Flat,CBlock,TA,1277,TA,Y,1277,0,1277,1,0,1,0,2,1,TA,5,1,Po,Attchd,2,526,TA,0,0,,GdWo,,2007,167000
468,468,RL,9480,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1942,Gable,CBlock,TA,728,Ex,Y,888,756,1644,0,0,1,1,3,1,Gd,7,2,Gd,Attchd,1,312,TA,168,0,,,,2007,146500
469,469,RL,11428,Pave,,IR1,AllPub,Gtl,NridgHt,1Fam,2006,Gable,PConc,Gd,1626,Ex,Y,1634,0,1634,0,0,2,0,3,1,Gd,7,1,Gd,Attchd,3,866,TA,0,0,,,,2007,250000
470,470,RL,9291,Pave,,IR1,AllPub,Gtl,SawyerW,1Fam,1993,Gable,PConc,Gd,832,Ex,Y,832,878,1710,0,0,2,1,3,1,Gd,7,0,,Attchd,2,506,TA,144,0,,,,2008,187000
471,471,RL,6820,Pave,,IR1,AllPub,Gtl,StoneBr,TwnhsE,1985,Gable,PConc,Gd,1488,TA,Y,1502,0,1502,1,0,1,1,1,1,Gd,4,0,,Attchd,2,528,TA,0,0,,,,2010,212000
472,472,RL,11952,Pave,,Reg,AllPub,Gtl,NWAmes,1Fam,1977,Mansard,CBlock,Gd,808,TA,Y,1161,808,1969,0,0,2,1,3,1,TA,8,1,Gd,Attchd,2,534,TA,0,0,,,,2007,190000
473,473,RM,3675,Pave,,Reg,AllPub,Gtl,Edwards,TwnhsE,2005,Gable,PConc,Gd,547,Ex,Y,1072,0,1072,1,0,1,0,2,1,TA,5,0,,Basment,2,525,TA,0,0,,,,2008,148000
474,474,RL,14977,Pave,,IR1,AllPub,Gtl,NridgHt,1Fam,2006,Gable,PConc,Ex,1976,Ex,Y,1976,0,1976,1,0,2,0,2,1,Gd,7,1,Ex,Attchd,3,908,TA,250,0,,,,2007,440000
475,475,RL,5330,Pave,,Reg,AllPub,Gtl,StoneBr,TwnhsE,2000,Gable,PConc,Gd,1494,Ex,Y,1652,0,1652,1,0,2,0,2,1,Ex,6,0,,Attchd,2,499,TA,96,0,,,,2007,251000
476,476,RL,8480,Pave,,Reg,AllPub,Gtl,Sawyer,1Fam,1963,Hip,CBlock,TA,970,TA,Y,970,0,970,1,0,1,0,2,1,TA,5,0,,Detchd,2,624,TA,0,0,,,,2007,132500
477,477,RL,13125,Pave,,Reg,AllPub,Mod,CollgCr,1Fam,1997,Gable,PConc,Gd,1478,Ex,Y,1493,0,1493,1,0,2,0,3,1,Gd,7,1,TA,Attchd,2,508,TA,140,0,,,,2008,208900
478,478,RL,13693,Pave,,Reg,AllPub,Gtl,NridgHt,1Fam,2006,Hip,PConc,Gd,2153,Ex,Y,2069,574,2643,0,0,2,1,3,1,Ex,9,1,Gd,BuiltIn,3,694,TA,414,0,,,,2007,380000
479,479,RL,10637,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,2007,Hip,PConc,Ex,1705,Ex,Y,1718,0,1718,1,0,2,0,3,1,Gd,7,1,Gd,Attchd,3,826,TA,208,0,,,,2009,297000
480,480,RM,5925,Pave,,Reg,AllPub,Gtl,OldTown,1Fam,1937,Hip,BrkTil,Fa,907,TA,Y,1131,0,1131,0,0,1,0,2,1,TA,7,0,,Detchd,2,672,TA,0,0,,MnPrv,,2007,89471
481,481,RL,16033,Pave,,IR1,AllPub,Gtl,NridgHt,1Fam,2004,Hip,PConc,Ex,1833,Ex,Y,1850,0,1850,1,0,2,0,3,1,Gd,8,1,Gd,Attchd,3,772,TA,519,0,,,,2006,326000
482,482,RL,11846,Pave,,IR1,AllPub,Gtl,NridgHt,1Fam,2003,Hip,PConc,Ex,1792,Ex,Y,1792,0,1792,1,0,2,0,2,1,Ex,6,1,Gd,Attchd,3,874,TA,206,0,,,,2006,374000
483,483,RM,2500,Pave,Pave,Reg,AllPub,Gtl,OldTown,1Fam,1915,Gable,PConc,TA,910,Ex,Y,916,910,1826,1,0,1,1,4,1,Ex,7,1,Gd,Attchd,1,164,Fa,0,0,,,,2009,155000
484,484,RM,4500,Pave,,Reg,AllPub,Gtl,Mitchel,Twnhs,1998,Hip,PConc,Ex,1216,Ex,Y,1216,0,1216,1,0,2,0,2,1,TA,5,0,,Attchd,2,402,TA,0,0,,,,2006,164000
485,485,RL,7758,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1962,Gable,CBlock,TA,999,Gd,Y,999,0,999,1,0,1,0,3,1,Gd,6,0,,Detchd,1,264,TA,0,0,,,,2007,132500
486,486,RL,9600,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1950,Gable,CBlock,TA,1113,Gd,Y,1113,0,1113,0,0,1,0,3,1,Gd,5,1,Gd,Attchd,1,264,TA,0,0,,,,2009,147000
487,487,RL,10289,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1965,Hip,CBlock,TA,1073,TA,Y,1073,0,1073,1,0,1,1,3,1,TA,6,0,,Attchd,2,515,TA,0,0,,,,2007,156000
488,488,RL,12243,Pave,,IR1,AllPub,Gtl,NWAmes,1Fam,1971,Gable,CBlock,Gd,1484,Gd,Y,1484,0,1484,0,0,2,0,3,1,TA,7,1,TA,Attchd,2,487,TA,224,0,,,,2007,175000
489,489,RL,10800,Pave,,Reg,AllPub,Gtl,OldTown,2fmCon,1900,Gable,CBlock,TA,954,TA,N,1766,648,2414,0,0,2,0,3,2,TA,10,1,Gd,Attchd,2,520,TA,142,0,,,,2006,160000
490,490,RM,1526,Pave,,Reg,AllPub,Gtl,MeadowV,Twnhs,1970,Gable,CBlock,Gd,630,TA,Y,630,0,630,1,0,1,0,1,1,Gd,3,0,,Attchd,1,286,TA,0,0,,,,2009,86000
491,491,RM,2665,Pave,,Reg,AllPub,Gtl,MeadowV,TwnhsE,1976,Gable,PConc,Gd,264,TA,Y,616,688,1304,0,0,1,1,3,1,TA,4,1,Gd,BuiltIn,1,336,TA,141,0,,,,2008,115000
492,492,RL,9490,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1941,Gable,CBlock,TA,806,TA,Y,958,620,1578,1,0,1,0,3,1,Fa,5,2,TA,Attchd,1,240,TA,0,0,,MnPrv,,2006,133000
493,493,RL,15578,Pave,,IR1,AllPub,Gtl,Gilbert,1Fam,2006,Gable,PConc,Gd,728,Gd,Y,728,728,1456,0,0,2,1,3,1,TA,8,0,,Attchd,2,429,TA,0,0,,,,2006,172785
494,494,RL,7931,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1960,Gable,CBlock,TA,1269,TA,Y,1269,0,1269,0,0,1,1,3,1,TA,6,1,Fa,Detchd,1,308,TA,0,0,,,,2008,155000
495,495,RM,5784,Pave,,Reg,AllPub,Gtl,OldTown,1Fam,1938,Gable,BrkTil,Fa,190,Gd,Y,886,0,886,0,0,1,0,2,1,TA,4,0,,Attchd,1,273,TA,144,0,,,,2009,91300
496,496,C (all),7879,Pave,,Reg,AllPub,Gtl,IDOTRR,1Fam,1920,Gable,CBlock,TA,720,TA,N,720,0,720,0,0,1,0,2,1,TA,4,0,,,0,0,,0,0,,GdWo,,2009,34900
497,497,RL,12692,Pave,,IR1,AllPub,Gtl,NoRidge,1Fam,1992,Hip,PConc,Gd,3200,Ex,Y,3228,0,3228,1,0,3,0,4,1,Gd,10,1,Gd,Attchd,2,546,TA,264,0,,,,2007,430000
498,498,RL,9120,Pave,Pave,Reg,AllPub,Gtl,BrkSide,1Fam,1925,Gable,PConc,TA,1026,Ex,Y,1133,687,1820,1,0,2,0,4,1,TA,8,0,,Detchd,1,240,TA,0,0,,GdPrv,,2008,184000
499,499,RL,7800,Pave,,Reg,AllPub,Gtl,Sawyer,1Fam,1967,Hip,PConc,TA,864,Ex,Y,899,0,899,0,0,1,0,3,1,Gd,5,0,,Attchd,1,288,TA,64,0,,MnPrv,,2009,130000
500,500,RL,7535,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1958,Gable,CBlock,TA,912,Fa,Y,912,0,912,0,1,1,0,2,1,TA,5,0,,Attchd,1,297,TA,12,0,,MnWw,Shed,2007,120000
501,501,RM,1890,Pave,,Reg,AllPub,Gtl,BrDale,Twnhs,1973,Gable,CBlock,TA,672,TA,Y,672,546,1218,0,0,1,1,3,1,TA,7,0,,Detchd,1,264,TA,144,0,,,,2007,113000
502,502,FV,9803,Pave,,Reg,AllPub,Gtl,Somerst,1Fam,2005,Gable,PConc,Gd,866,Gd,Y,866,902,1768,0,0,2,1,3,1,Gd,7,0,,Attchd,2,603,TA,0,0,,,,2008,226700
503,503,RL,9170,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1965,Hip,CBlock,TA,1214,Ex,Y,1214,0,1214,1,0,1,0,2,1,TA,6,0,,Detchd,2,461,Fa,0,0,,GdPrv,Shed,2007,140000
504,504,RL,15602,Pave,,IR1,AllPub,Gtl,Crawfor,1Fam,1959,Gable,CBlock,TA,1501,TA,Y,1801,0,1801,1,0,2,0,1,1,TA,6,2,TA,Attchd,2,484,TA,0,0,,GdWo,,2010,289000
505,505,RL,2308,Pave,,Reg,AllPub,Gtl,NPkVill,TwnhsE,1974,Gable,CBlock,TA,855,TA,Y,855,467,1322,0,1,2,1,3,1,TA,6,1,Fa,Attchd,2,440,TA,260,0,,,,2009,147000
506,506,RM,7596,Pave,Grvl,Reg,AllPub,Gtl,OldTown,Duplex,1952,Hip,CBlock,TA,960,Gd,Y,960,1000,1960,0,0,2,0,4,2,TA,10,0,,Detchd,2,400,TA,0,0,,,,2009,124500
507,507,RL,9554,Pave,,IR1,AllPub,Gtl,SawyerW,1Fam,1993,Gable,PConc,Gd,777,Ex,Y,1065,846,1911,0,0,2,1,3,1,Gd,8,1,TA,Attchd,2,471,TA,182,0,,,,2006,215000
508,508,FV,7862,Pave,,IR1,AllPub,Gtl,Somerst,1Fam,2009,Gable,PConc,Gd,1218,Ex,Y,1218,0,1218,0,0,2,0,2,1,Gd,4,0,,Attchd,2,676,TA,0,0,,,,2009,208300
509,509,RM,9600,Pave,,Reg,AllPub,Gtl,OldTown,1Fam,1928,Gambrel,BrkTil,TA,689,Ex,Y,689,689,1378,0,0,2,0,3,1,Gd,7,1,Gd,Detchd,2,360,TA,0,0,,,,2008,161000
510,510,RL,9600,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1959,Gable,CBlock,TA,1041,Ex,Y,1041,0,1041,1,0,1,0,3,1,TA,6,0,,Attchd,1,270,TA,224,0,,MnPrv,,2009,124500
511,511,RL,14559,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1951,Hip,CBlock,TA,1008,Ex,Y,1363,0,1363,1,0,1,0,2,1,TA,6,2,TA,CarPort,1,288,TA,324,0,,,Shed,2009,164900
512,512,RL,6792,Pave,,IR1,AllPub,Gtl,NridgHt,TwnhsE,2005,Gable,PConc,Gd,1368,Ex,Y,1368,0,1368,0,0,2,0,2,1,Gd,6,1,Gd,Attchd,2,474,TA,132,0,,,,2006,202665
513,513,RL,9100,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1958,Gable,CBlock,TA,864,TA,Y,864,0,864,1,0,1,0,3,1,TA,5,0,,Detchd,2,624,TA,0,0,,,,2006,129900
514,514,RL,9187,Pave,,Reg,AllPub,Gtl,Mitchel,1Fam,1983,Gable,PConc,TA,1084,TA,Y,1080,0,1080,0,0,1,1,3,1,TA,5,0,,Attchd,2,484,TA,120,0,,,,2007,134000
515,515,RL,10594,Pave,,Reg,AllPub,Gtl,Crawfor,1Fam,1926,Gable,BrkTil,TA,768,Fa,N,789,0,789,0,0,1,0,2,1,TA,5,0,,Detchd,1,200,Po,0,0,,MnPrv,,2007,96500
516,516,RL,12220,Pave,,Reg,AllPub,Gtl,NridgHt,1Fam,2009,Hip,CBlock,Ex,2006,Ex,Y,2020,0,2020,1,0,2,1,3,1,Ex,9,1,Gd,Attchd,3,900,TA,156,0,,,,2009,402861
517,517,RL,10448,Pave,,IR1,AllPub,Gtl,NWAmes,1Fam,1972,Gable,CBlock,TA,689,TA,Y,1378,741,2119,0,0,2,1,3,1,TA,7,1,TA,Attchd,2,583,TA,0,0,,GdPrv,,2009,158000
518,518,RL,10208,Pave,,IR1,AllPub,Gtl,NoRidge,1Fam,1996,Gable,PConc,Gd,1264,Ex,Y,1277,1067,2344,0,0,2,1,3,1,Gd,7,1,TA,Attchd,3,889,TA,220,0,,,,2009,265000
519,519,RL,9531,Pave,,IR1,AllPub,Gtl,CollgCr,1Fam,1998,Gable,PConc,Gd,794,Ex,Y,882,914,1796,1,0,2,1,3,1,TA,7,0,,Attchd,2,546,TA,0,0,,MnPrv,,2007,211000
520,520,RL,10918,Pave,,Reg,AllPub,Gtl,Crawfor,1Fam,1926,Gambrel,BrkTil,Gd,1276,Ex,Y,1276,804,2080,0,0,1,1,3,1,Gd,9,2,Gd,Detchd,1,282,TA,0,0,,MnPrv,,2009,234000
521,521,RL,10800,Pave,Grvl,Reg,AllPub,Gtl,OldTown,2fmCon,1900,Gable,BrkTil,,0,TA,N,694,600,1294,0,0,2,0,3,2,TA,7,0,,,0,0,,220,0,,,,2008,106250
522,522,RL,11988,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1957,Gable,CBlock,TA,1244,Ex,Y,1244,0,1244,0,0,1,1,3,1,TA,6,2,Gd,Attchd,1,336,TA,0,0,,,,2007,150000
523,523,RM,5000,Pave,,Reg,AllPub,Gtl,BrkSide,1Fam,1947,Gable,CBlock,TA,1004,Ex,Y,1004,660,1664,0,0,2,0,3,1,TA,7,2,Gd,Detchd,2,420,TA,0,0,,,,2006,159000
524,524,RL,40094,Pave,,IR1,AllPub,Gtl,Edwards,1Fam,2007,Hip,PConc,Ex,3138,Ex,Y,3138,1538,4676,1,0,3,1,3,1,Ex,11,1,Gd,BuiltIn,3,884,TA,208,0,,,,2007,184750
525,525,RL,11787,Pave,,IR1,AllPub,Gtl,NoRidge,1Fam,1996,Gable,PConc,Gd,1379,Ex,Y,1383,1015,2398,1,0,2,1,3,1,Gd,8,1,TA,Attchd,3,834,TA,239,0,,,,2007,315750
526,526,FV,7500,Pave,Pave,Reg,AllPub,Gtl,Somerst,1Fam,2005,Gable,PConc,Gd,1257,Ex,Y,1266,0,1266,0,0,2,0,3,1,Gd,6,1,TA,Attchd,2,453,TA,38,0,,,,2006,176000
527,527,RL,13300,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1956,Hip,CBlock,Gd,928,TA,Y,928,0,928,0,0,1,0,2,1,TA,4,0,,Attchd,1,252,TA,261,0,,,,2007,132000
528,528,RL,14948,Pave,,IR1,AllPub,Gtl,NridgHt,1Fam,2008,Hip,PConc,Ex,1452,Ex,Y,1476,1237,2713,1,0,2,1,3,1,Ex,11,1,Gd,Attchd,3,858,TA,126,0,,,,2008,446261
529,529,RL,9098,Pave,,IR1,AllPub,Gtl,Edwards,1Fam,1920,Gable,BrkTil,TA,528,Ex,Y,605,0,605,1,0,1,0,2,1,TA,5,0,,,0,0,,0,0,,,,2007,86000
530,530,RL,32668,Pave,,IR1,AllPub,Gtl,Crawfor,1Fam,1957,Hip,PConc,TA,2035,TA,Y,2515,0,2515,1,0,3,0,4,2,TA,9,2,TA,Attchd,2,484,TA,0,0,,,,2007,200624
531,531,RL,10200,Pave,,Reg,AllPub,Gtl,Timber,1Fam,1988,Gable,CBlock,Gd,1461,Ex,Y,1509,0,1509,1,0,2,0,3,1,Gd,5,1,Fa,Attchd,2,600,TA,224,0,,,,2008,175000
532,532,RM,6155,Pave,,IR1,AllPub,Gtl,BrkSide,1Fam,1920,Gable,BrkTil,Fa,611,Ex,Y,751,611,1362,0,0,2,0,3,1,TA,6,0,,Detchd,2,502,TA,0,0,,,,2008,128000
533,533,RL,7200,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1955,Gable,Slab,,0,Ex,Y,827,0,827,0,0,1,0,2,1,TA,5,1,Po,Detchd,1,392,TA,0,0,,,,2010,107500
534,534,RL,5000,Pave,,Reg,AllPub,Mod,BrkSide,1Fam,1946,Gable,Slab,,0,Fa,N,334,0,334,0,0,1,0,1,1,Fa,2,0,,,0,0,,0,0,,,,2007,39300
535,535,RL,9056,Pave,,IR1,AllPub,Gtl,Gilbert,1Fam,2004,Gable,PConc,Ex,707,Ex,Y,707,707,1414,0,0,2,1,3,1,Gd,6,1,Gd,Attchd,2,403,TA,100,0,,,,2006,178000
536,536,RL,7000,Pave,,Reg,AllPub,Gtl,Edwards,2fmCon,1910,Gable,CBlock,Gd,1117,TA,Y,820,527,1347,1,0,1,0,3,1,TA,5,0,,,0,0,,85,0,,,,2008,107500
537,537,RL,8924,Pave,,IR1,AllPub,Gtl,CollgCr,1Fam,1998,Gable,PConc,Gd,880,Ex,Y,880,844,1724,0,0,2,1,3,1,Gd,8,0,,Attchd,2,527,TA,120,0,,,,2008,188000
538,538,RL,12735,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1972,Hip,CBlock,TA,864,TA,Y,864,0,864,0,0,1,0,3,1,TA,5,0,,Detchd,2,576,TA,216,0,,MnWw,,2008,111250
539,539,RL,11553,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1968,Hip,CBlock,TA,1051,TA,Y,1159,0,1159,0,0,1,1,3,1,TA,7,1,Fa,Attchd,1,336,TA,466,0,,,,2006,158000
540,540,RL,11423,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,2001,Gable,PConc,Gd,1581,Ex,Y,1601,0,1601,1,0,2,0,3,1,Gd,6,1,TA,Attchd,2,670,TA,180,0,,MnPrv,Shed,2010,272000
541,541,RL,14601,Pave,,Reg,AllPub,Gtl,Timber,1Fam,2006,Hip,PConc,Ex,1838,Ex,Y,1838,0,1838,1,0,2,0,2,1,Ex,8,1,Gd,Attchd,3,765,TA,270,0,,,,2009,315000
542,542,RL,11000,Pave,,Reg,AllPub,Gtl,NoRidge,1Fam,2000,Gable,PConc,Gd,969,Ex,Y,997,1288,2285,0,0,2,1,4,1,Gd,8,1,TA,BuiltIn,3,648,TA,0,0,,,,2007,248000
543,543,RL,10140,Pave,,Reg,AllPub,Gtl,NWAmes,1Fam,1998,Hip,PConc,Ex,1650,Ex,Y,1680,0,1680,1,0,2,0,3,1,Gd,7,1,TA,Attchd,2,583,TA,78,0,,,,2009,213250
544,544,RH,4058,Pave,,Reg,AllPub,Gtl,NAmes,TwnhsE,1998,Gable,PConc,Gd,723,Ex,Y,767,0,767,1,0,1,0,1,1,TA,4,0,,Attchd,1,367,TA,120,0,,,,2007,133000
545,545,RL,17104,Pave,,IR1,AllPub,Gtl,Gilbert,1Fam,2006,Gable,PConc,Gd,654,Ex,Y,664,832,1496,1,0,2,1,3,1,Gd,7,1,Gd,Attchd,2,426,TA,100,0,,,,2006,179665
546,546,RL,13837,Pave,,IR1,AllPub,Gtl,NWAmes,1Fam,1988,Gable,PConc,Gd,1204,Gd,Y,1377,806,2183,0,0,2,1,4,1,Gd,9,0,,Attchd,3,786,TA,0,0,,,,2006,229000
547,547,RL,8737,Pave,,IR1,AllPub,Gtl,BrkSide,1Fam,1923,Gable,BrkTil,Gd,1065,Ex,Y,915,720,1635,0,0,1,1,3,1,TA,6,1,Gd,Detchd,2,440,TA,0,0,,,,2007,210000
548,548,RL,7244,Pave,,Reg,AllPub,Gtl,Mitchel,1Fam,1970,Gable,CBlock,Gd,768,Ex,Y,768,0,768,1,0,1,0,2,1,TA,5,0,,Detchd,2,624,TA,104,0,,,,2007,129500
549,549,RM,8235,Pave,,IR1,AllPub,Gtl,OldTown,1Fam,1955,Gable,CBlock,TA,825,TA,Y,825,0,825,1,0,1,0,2,1,TA,4,0,,Detchd,2,720,TA,140,0,,MnPrv,,2008,125000
550,550,FV,9375,Pave,,Reg,AllPub,Gtl,Somerst,1Fam,2003,Gable,PConc,Gd,912,Ex,Y,912,1182,2094,0,0,2,1,4,1,Gd,8,1,Gd,BuiltIn,2,615,TA,182,0,,,,2009,263000
551,551,RL,4043,Pave,,Reg,AllPub,Gtl,NPkVill,TwnhsE,1977,Gable,CBlock,Gd,1069,TA,Y,1069,0,1069,0,0,2,0,2,1,TA,4,0,,Attchd,2,440,TA,0,0,,,,2008,140000
552,552,RM,6000,Pave,,Reg,AllPub,Gtl,OldTown,1Fam,1957,Hip,CBlock,TA,928,Gd,Y,928,0,928,0,0,1,0,3,1,TA,5,0,,Attchd,1,288,TA,0,0,,,,2008,112500
553,553,RL,11146,Pave,,IR1,AllPub,Gtl,NridgHt,1Fam,2006,Gable,PConc,Ex,1709,Ex,Y,1717,0,1717,0,0,2,0,3,1,Gd,7,1,Gd,Attchd,3,908,TA,169,0,,,,2009,255500
554,554,RL,8777,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1949,Gable,CBlock,,0,Ex,Y,1126,0,1126,0,0,2,0,2,1,Gd,5,0,,Detchd,2,520,TA,0,0,,MnPrv,,2009,108000
555,555,RL,10625,Pave,,Reg,AllPub,Gtl,NridgHt,1Fam,2003,Gable,PConc,Gd,998,Ex,Y,1006,1040,2046,1,0,2,1,3,1,Gd,8,1,Gd,BuiltIn,3,871,TA,320,0,,,,2008,284000
556,556,RM,6380,Pave,,Reg,AllPub,Gtl,BrkSide,1Fam,1922,Gable,BrkTil,TA,993,TA,Y,1048,0,1048,0,0,1,0,2,1,TA,5,1,Gd,Detchd,1,280,TA,0,0,,,,2006,113000
557,557,RL,14850,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1957,Gable,CBlock,TA,1092,TA,Y,1092,0,1092,1,0,1,0,2,1,TA,6,1,TA,Attchd,1,299,TA,268,0,,MnWw,,2006,141000
558,558,C (all),11040,Pave,,Reg,AllPub,Mod,IDOTRR,1Fam,1920,Gable,CBlock,TA,637,Gd,Y,897,439,1336,0,0,1,1,3,1,TA,7,0,,CarPort,1,570,TA,0,0,,,,2006,108000
559,559,RL,21872,Pave,,IR2,AllPub,Gtl,Gilbert,1Fam,1996,Gable,PConc,Gd,729,Ex,Y,729,717,1446,0,1,2,1,3,1,TA,6,1,TA,Attchd,2,406,TA,264,0,,,,2008,175000
560,560,RL,3196,Pave,,Reg,AllPub,Gtl,Blmngtn,TwnhsE,2003,Gable,PConc,Gd,1374,Ex,Y,1557,0,1557,0,0,2,0,2,1,Gd,7,1,TA,Attchd,2,420,TA,143,0,,,,2006,234000
561,561,RL,11341,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1957,Hip,CBlock,Gd,1392,TA,Y,1392,0,1392,1,0,1,1,3,1,TA,5,1,Gd,Detchd,2,528,TA,0,0,,,,2010,121500
562,562,RL,10010,Pave,,Reg,AllPub,Mod,Mitchel,1Fam,1974,Gable,CBlock,Gd,1389,Gd,Y,1389,0,1389,1,0,1,0,2,1,TA,6,1,TA,Attchd,2,418,TA,240,0,,,,2006,170000
563,563,RL,13907,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1940,Gable,CBlock,TA,996,Ex,Y,996,0,996,1,0,1,0,3,1,TA,6,1,Gd,,0,0,,144,0,,,,2008,108000
564,564,RL,21780,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1918,Gable,BrkTil,Gd,1163,Ex,Y,1163,511,1674,0,0,2,0,4,1,TA,8,1,Gd,Detchd,2,396,TA,72,0,,,,2008,185000
565,565,RL,13346,Pave,,IR1,AllPub,Gtl,NoRidge,1Fam,1992,Gable,PConc,Gd,1095,Ex,Y,1166,1129,2295,1,0,2,1,4,1,Gd,9,1,TA,Attchd,2,590,TA,0,0,,,,2006,268000
566,566,RL,6858,Pave,,Reg,AllPub,Gtl,SWISU,1Fam,1915,Gable,PConc,Gd,806,TA,N,841,806,1647,1,0,1,1,4,1,Fa,6,0,,Detchd,1,216,TA,0,0,,,,2010,128000
567,567,RL,11198,Pave,,IR1,AllPub,Gtl,StoneBr,1Fam,2005,Hip,PConc,Gd,1122,Ex,Y,1134,1370,2504,0,0,2,1,4,1,Ex,11,1,Gd,BuiltIn,3,656,TA,144,0,,,,2008,325000
568,568,RL,10171,Pave,,IR1,AllPub,Gtl,NridgHt,1Fam,2004,Gable,PConc,Gd,1517,Ex,Y,1535,0,1535,0,0,2,0,3,1,Gd,7,0,,Attchd,2,532,TA,0,0,,,,2010,214000
569,569,RL,12327,Pave,,IR1,AllPub,Mod,SawyerW,1Fam,1983,Gable,CBlock,Gd,1496,Ex,Y,1496,636,2132,1,0,1,1,1,1,Gd,5,1,Gd,BuiltIn,2,612,Gd,349,0,,,,2009,316600
570,570,RL,7032,Pave,,IR1,AllPub,Gtl,NAmes,Duplex,1979,Gable,CBlock,Gd,943,TA,Y,943,0,943,1,0,1,0,2,1,TA,4,2,TA,Detchd,2,600,TA,42,0,,,,2006,135960
571,571,RL,13101,Pave,,IR1,AllPub,Gtl,NAmes,Duplex,1965,Gable,CBlock,TA,1728,TA,Y,1728,0,1728,0,0,2,0,6,2,TA,10,0,,Detchd,2,576,TA,0,0,,,,2008,142600
572,572,RL,7332,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1959,Gable,CBlock,TA,864,Ex,Y,864,0,864,1,0,1,0,2,1,Gd,4,0,,Attchd,1,288,TA,168,0,,,,2006,120000
